"Un    2  CK-5_AOI_1 (TKCS): "	 40	 15	 25	 10
"    LINE"	"  Si AT%"	"  Ti AT%"	"  Al AT%"	"  Fe AT%"	"  Mg AT%"	"  Ca AT%"	"  Na AT%"	"  Cr AT%"	"  Mn AT%"	"  Ni AT%"	"   O AT%"	"  Si WT%"	"  Ti WT%"	"  Al WT%"	"  Fe WT%"	"  Mg WT%"	"  Ca WT%"	"  Na WT%"	"  Cr WT%"	"  Mn WT%"	"  Ni WT%"	"   O WT%"	"    SiO2"	"    TiO2"	"   Al2O3"	"     FeO"	"     MgO"	"     CaO"	"    Na2O"	"   Cr2O3"	"     MnO"	"     NiO"	"       O"	"   TOTAL"	"Si CDL99"	"Ti CDL99"	"Al CDL99"	"Fe CDL99"	"Mg CDL99"	"Ca CDL99"	"Na CDL99"	"Cr CDL99"	"Mn CDL99"	"Ni CDL99"	"Si %ERR "	"Ti %ERR "	"Al %ERR "	"Fe %ERR "	"Mg %ERR "	"Ca %ERR "	"Na %ERR "	"Cr %ERR "	"Mn %ERR "	"Ni %ERR "	"Si K-RAW"	"Ti K-RAW"	"Al K-RAW"	"Fe K-RAW"	"Mg K-RAW"	"Ca K-RAW"	"Na K-RAW"	"Cr K-RAW"	"Mn K-RAW"	"Ni K-RAW"	"Si ONCNT"	"Ti ONCNT"	"Al ONCNT"	"Fe ONCNT"	"Mg ONCNT"	"Ca ONCNT"	"Na ONCNT"	"Cr ONCNT"	"Mn ONCNT"	"Ni ONCNT"	"Si OFCNT"	"Ti OFCNT"	"Al OFCNT"	"Fe OFCNT"	"Mg OFCNT"	"Ca OFCNT"	"Na OFCNT"	"Cr OFCNT"	"Mn OFCNT"	"Ni OFCNT"	"Si NECNT"	"Ti NECNT"	"Al NECNT"	"Fe NECNT"	"Mg NECNT"	"Ca NECNT"	"Na NECNT"	"Cr NECNT"	"Mn NECNT"	"Ni NECNT"	"Si ONTIM"	"Ti ONTIM"	"Al ONTIM"	"Fe ONTIM"	"Mg ONTIM"	"Ca ONTIM"	"Na ONTIM"	"Cr ONTIM"	"Mn ONTIM"	"Ni ONTIM"	"Si HITIM"	"Ti HITIM"	"Al HITIM"	"Fe HITIM"	"Mg HITIM"	"Ca HITIM"	"Na HITIM"	"Cr HITIM"	"Mn HITIM"	"Ni HITIM"	"Si LOTIM"	"Ti LOTIM"	"Al LOTIM"	"Fe LOTIM"	"Mg LOTIM"	"Ca LOTIM"	"Na LOTIM"	"Cr LOTIM"	"Mn LOTIM"	"Ni LOTIM"	"Si DETIM"	"Ti DETIM"	"Al DETIM"	"Fe DETIM"	"Mg DETIM"	"Ca DETIM"	"Na DETIM"	"Cr DETIM"	"Mn DETIM"	"Ni DETIM"	" BEAMCUR"	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"Si STDCT"	"Ti STDCT"	"Al STDCT"	"Fe STDCT"	"Mg STDCT"	"Ca STDCT"	"Na STDCT"	"Cr STDCT"	"Mn STDCT"	"Ni STDCT"
     667	 .157816	 .032757	 24.1965	 3.90939	 11.5660	 .037596	 .008000	 3.03966	 .023789	 .126173	 56.9023	 .183105	 .064818	 26.9704	 9.01924	 11.6129	 .062248	 .007598	 6.52914	 .053990	 .306011	 37.6106	 .391728	 .108120	 50.9600	 11.6032	 19.2576	 .087097	 .010242	 9.54282	 .069715	 .389407	 .000004	 92.4200	 .025951	 .043118	 .026737	 .037611	 .011642	 .007201	 .015668	 .010568	 .026828	 .037964	 7.52694	 35.3060	 .313898	 1.03668	 .376102	 6.45194	 99.7656	 .319134	 24.6910	 6.74429	 .007723	 .001049	 1.17917	 .154902	 .298537	 .004417	 .000756	 .091390	 .000933	 .003511	 116.519	 5.34213	 5144.43	 481.859	 3548.59	 92.8395	 10.0962	 5258.68	 44.2100	 109.261	 75.7370	 3.47973	 57.6533	 8.82177	 28.2373	 51.6016	 9.12339	 154.738	 36.1714	 65.8268	 40.7815	 1.86240	 5086.77	 473.038	 3520.36	 41.2380	 .972822	 5103.94	 8.03861	 43.4345	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5050	 11.6893	 53.0198	 11.0735	 1039.26	 5280.80	 1776.01	 4313.86	 3053.79	 11792.0	 9335.38	 1286.04	 55848.2	 8615.65	 12371.3
     668	 18.7325	 .094807	 2.88602	 1.05801	 8.28228	 7.70233	 1.10622	 .196438	 .024697	 .008968	 59.9077	 24.2606	 .209408	 3.59077	 2.72461	 9.28240	 14.2352	 1.17273	 .470989	 .062565	 .024278	 44.1996	 51.9021	 .349304	 6.78470	 3.50520	 15.3930	 19.9180	 1.58081	 .688385	 .080787	 .030894	 .000004	 100.233	 .023539	 .044428	 .025003	 .039096	 .010467	 .007719	 .015980	 .011368	 .025985	 .036752	 .275781	 13.7020	 .891673	 1.99353	 .418615	 .232609	 1.88417	 1.64629	 20.9205	 72.3697	 1.25501	 .003147	 .165322	 .045648	 .241101	 .982347	 .121519	 .006200	 .001047	 .000274	 6721.28	 8.77462	 769.083	 148.463	 2866.45	 9226.58	 166.513	 504.548	 40.8359	 62.8491	 93.7276	 3.18629	 55.8994	 9.06859	 23.2967	 56.0481	 10.2739	 158.301	 31.8153	 59.4656	 6627.55	 5.58833	 713.184	 139.395	 2843.16	 9170.53	 156.239	 346.248	 9.02057	 3.38350	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 11.6772	 52.9874	 11.0735	 1073.84	 5280.86	 1775.97	 4313.90	 3053.69	 11792.4	 9335.34	 1285.71	 55848.4	 8615.83	 12371.1
     669	 14.3003	 .000000	 .004433	 2.97476	 25.4156	 .027456	 .000000	 .000000	 .039092	 .087117	 57.1512	 19.0872	 .000000	 .005684	 7.89515	 29.3565	 .052297	 .000000	 .000000	 .102064	 .243067	 43.4564	 40.8344	 .000000	 .010740	 10.1571	 48.6820	 .073174	 .000000	 .000000	 .131788	 .309309	 .000004	 100.198	 .024445	 .046053	 .026218	 .041126	 .010012	 .007412	 .016806	 .010722	 .025099	 .036837	 .326949	 -117.47	 218.621	 1.12438	 .230052	 7.69682	 -221.42	 -6698.0	 12.9377	 8.09367	 .897956	 -.00028	 .000221	 .133182	 .788353	 .003590	 -.00038	  .00000	 .001722	 .002736	 4825.73	 3.13358	 44.8524	 416.870	 9319.65	 84.7164	 11.8490	 151.429	 45.0481	 93.5307	 83.6963	 3.62321	 43.8989	 10.1842	 22.8151	 51.2002	 12.3405	 151.487	 30.2110	 59.6897	 4742.03	 -.48963	 .953514	 406.685	 9296.83	 33.5162	 -.49149	 -.05750	 14.8372	 33.8410	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5300	 12.5022	 52.9177	 11.0735	 1901.78	 5280.92	 1775.93	 4313.95	 3053.60	 11792.7	 9335.29	 1285.39	 55848.5	 8616.01	 12370.9
     670	 14.2410	 .003914	 .000000	 3.00255	 25.4600	 .030631	 .005437	 .000941	 .039167	 .095065	 57.1213	 19.0149	 .008913	 .000000	 7.97174	 29.4182	 .058364	 .005942	 .002326	 .102296	 .265335	 43.4492	 40.6796	 .014868	 .000000	 10.2556	 48.7843	 .081663	 .008010	 .003400	 .132088	 .337646	 -.00001	 100.297	 .024523	 .040729	 .026357	 .038536	 .009951	 .007418	 .016853	 .010572	 .025093	 .034993	 .327577	 220.001	 -234.61	 1.11494	 .229806	 6.99782	 135.902	 214.864	 12.9077	 7.20365	 .894131	 .000138	 -.00020	 .134510	 .789345	 .004008	 .000641	 .000032	 .001726	 .002987	 4806.10	 3.08221	 43.4473	 419.678	 9331.32	 88.7609	 13.2097	 149.304	 45.1107	 90.8638	 84.2206	 2.83759	 44.3306	 8.95304	 22.5167	 51.3474	 12.3863	 147.530	 30.2362	 53.9181	 4721.88	 .244618	 -.88330	 410.725	 9308.81	 37.4135	 .823411	 1.77359	 14.8745	 36.9457	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5500	 12.4784	 52.9042	 11.0735	 1929.14	 5280.98	 1775.89	 4313.99	 3053.50	 11793.1	 9335.25	 1285.07	 55848.7	 8616.18	 12370.7
     671	 14.2540	 .005441	 .007499	 3.03646	 25.3804	 .029608	 .006393	 .005663	 .041069	 .102043	 57.1314	 19.1608	 .012475	 .009684	 8.11620	 29.5243	 .056798	 .007035	 .014092	 .107988	 .286734	 43.7503	 40.9919	 .020808	 .018298	 10.4415	 48.9601	 .079471	 .009483	 .020597	 .139438	 .364877	 .000004	 101.046	 .024004	 .046607	 .025993	 .036472	 .009521	 .007346	 .016098	 .010339	 .024904	 .034972	 .326012	 180.135	 127.711	 1.10207	 .229471	 7.11387	 110.180	 35.2376	 12.2202	 6.73128	 .901206	 .000193	 .000376	 .136984	 .791283	 .003901	 .000757	 .000192	 .001823	 .003228	 4840.04	 4.06069	 44.7684	 426.291	 9352.51	 86.8034	 12.2312	 151.996	 45.5022	 93.8000	 80.7375	 3.71822	 43.1445	 8.02346	 20.5673	 50.3856	 11.2582	 141.247	 29.7959	 53.8693	 4759.30	 .342468	 1.62390	 418.268	 9331.94	 36.4178	 .972955	 10.7490	 15.7063	 39.9307	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5500	 12.4831	 52.9179	 11.0735	 1943.62	 5281.04	 1775.85	 4314.03	 3053.41	 11793.4	 9335.21	 1284.74	 55848.8	 8616.36	 12370.5
     672	 18.9648	 .027266	 1.95378	 1.90551	 16.5971	 .317626	 .081217	 .098273	 .043540	 .022159	 59.9887	 25.6861	 .062983	 2.54220	 5.13182	 19.4531	 .613909	 .090042	 .246415	 .115350	 .062738	 46.2861	 54.9518	 .105060	 4.80344	 6.60207	 32.2591	 .858982	 .121375	 .360153	 .148944	 .079836	  .00000	 100.291	 .022964	 .043188	 .024822	 .039076	 .009610	 .007119	 .015178	 .010470	 .024710	 .034983	 .273542	 36.4773	 1.11959	 1.41065	 .281773	 1.24494	 10.1063	 2.58121	 11.4586	 27.3332	 1.26818	 .000964	 .108874	 .086096	 .526069	 .041890	 .009767	 .003305	 .001936	 .000704	 6778.81	 4.84348	 517.455	 271.976	 6225.69	 437.752	 22.7014	 324.249	 45.6979	 62.2857	 81.4260	 3.13113	 47.7651	 9.09972	 21.3350	 46.6994	 10.1560	 139.679	 29.0131	 53.5753	 6697.38	 1.71235	 469.690	 262.877	 6204.35	 391.052	 12.5454	 184.570	 16.6848	 8.71038	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5500	 11.7063	 52.1025	 11.0735	 3069.81	 5281.09	 1775.81	 4314.08	 3053.31	 11793.8	 9335.16	 1284.42	 55848.9	 8616.53	 12370.3
     673	 18.9155	 .022539	 1.96420	 1.98052	 16.5865	 .314427	 .090057	 .099141	 .043319	 .021494	 59.9623	 25.6655	 .052157	 2.56037	 5.34345	 19.4757	 .608821	 .100023	 .249037	 .114973	 .060963	 46.3490	 54.9076	 .087001	 4.83777	 6.87433	 32.2965	 .851863	 .134828	 .363985	 .148458	 .077577	 .000008	 100.580	 .023466	 .046726	 .025368	 .040102	 .009904	 .007417	 .016318	 .010436	 .025197	 .035750	 .273857	 46.1344	 1.11941	 1.38276	 .281886	 1.26129	 9.71257	 2.55392	 11.6677	 28.6706	 1.26659	 .000799	 .109577	 .089675	 .525845	 .041559	 .010827	 .003344	 .001931	 .000684	 6774.01	 5.08810	 522.551	 283.385	 6224.49	 438.682	 25.5881	 325.816	 46.8233	 64.4388	 84.9461	 3.66930	 49.8226	 9.58908	 22.5898	 50.7276	 11.6847	 139.079	 30.1873	 55.9732	 6689.06	 1.41880	 472.729	 273.796	 6201.90	 387.955	 13.9034	 186.737	 16.6360	 8.46560	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5500	 11.6942	 52.0886	 11.0735	 3088.24	 5281.15	 1775.78	 4314.12	 3053.21	 11794.2	 9335.12	 1284.09	 55849.1	 8616.71	 12370.1
     674	 18.9171	 .020997	 1.96493	 1.96692	 16.5929	 .312749	 .083840	 .096736	 .049330	 .030953	 59.9635	 25.6610	 .048577	 2.56064	 5.30535	 19.4781	 .605414	 .093093	 .242933	 .130893	 .087768	 46.3378	 54.8980	 .081028	 4.83828	 6.82532	 32.3006	 .847096	 .125487	 .355065	 .169014	 .111688	  .00000	 100.552	 .023544	 .048875	 .025091	 .038009	 .009957	 .007289	 .016254	 .010669	 .023966	 .035098	 .273949	 51.1857	 1.11738	 1.38352	 .281912	 1.26122	 10.2751	 2.64064	 10.0169	 19.8879	 1.26630	 .000744	 .109582	 .089046	 .525926	 .041325	 .010077	 .003261	 .002198	 .000985	 6773.10	 5.33429	 521.479	 280.480	 6225.87	 434.743	 24.5189	 327.431	 46.2497	 66.1219	 85.4835	 4.01294	 48.7231	 8.61315	 22.8269	 48.9736	 11.5828	 145.287	 27.3086	 53.9341	 6687.62	 1.32134	 472.756	 271.867	 6203.04	 385.770	 12.9360	 182.144	 18.9411	 12.1878	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5425	 11.7205	 52.0839	 11.0735	 3114.96	 5281.21	 1775.74	 4314.17	 3053.12	 11794.5	 9335.08	 1283.77	 55849.2	 8616.89	 12370.0
     675	 14.1977	 .020338	 .244858	 3.12778	 24.9485	 .108931	 .013242	 .000000	 .044877	 .126877	 57.1669	 16.0253	 .039152	 .265514	 7.01999	 24.3692	 .175461	 .012235	 .000000	 .099083	 .299361	 36.7591	 34.2839	 .065307	 .501684	 9.03120	 40.4114	 .245506	 .016492	 .000000	 .127940	 .380945	 .000000	 85.0643	 .024308	 .038127	 .025774	 .036748	 .009100	 .006964	 .015559	 .010298	 .023907	 .034465	 .357614	 50.6158	 5.64681	 1.18791	 .252969	 2.80034	 62.3264	 -828.57	 12.7774	 6.41682	 .753933	 .000606	 .010351	 .118587	 .650817	 .012062	 .001310	 -.00001	 .001674	 .003372	 4064.64	 3.56865	 87.3705	 370.213	 7694.98	 157.991	 12.0749	 140.139	 41.9464	 94.1178	 82.9121	 2.49317	 42.7127	 8.16392	 18.6771	 45.3918	 10.3934	 140.586	 27.5237	 52.4090	 3981.72	 1.07549	 44.6578	 362.049	 7676.30	 112.599	 1.68152	 -.44708	 14.4227	 41.7089	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5700	 12.4563	 51.6577	 11.0735	 3965.28	 5281.27	 1775.70	 4314.21	 3053.02	 11794.9	 9335.03	 1283.44	 55849.4	 8617.06	 12369.8
     676	 14.5466	 .012202	 .018324	 3.14539	 24.8188	 .030073	 .008510	 .003697	 .038030	 .095700	 57.2828	 18.6826	 .026727	 .022609	 8.03271	 27.5844	 .055118	 .008947	 .008790	 .095539	 .256927	 41.9113	 39.9688	 .044583	 .042719	 10.3341	 45.7432	 .077121	 .012060	 .012847	 .123364	 .326947	 .000000	 96.6857	 .023456	 .038174	 .025890	 .037252	 .009605	 .007158	 .014754	 .010334	 .025984	 .036641	 .329591	 72.1106	 55.1583	 1.10902	 .237838	 7.16402	 80.2585	 56.0733	 14.1272	 7.67278	 .881518	 .000413	 .000883	 .135615	 .737045	 .003787	 .000959	 .000120	 .001613	 .002893	 4733.15	 3.23024	 46.9887	 422.391	 8714.42	 83.2146	 10.5718	 148.138	 46.3521	 94.9138	 77.5619	 2.49609	 43.1801	 8.36941	 20.8048	 47.8599	 9.34176	 141.425	 32.4507	 59.1280	 4655.58	 .734149	 3.80857	 414.021	 8693.61	 35.3547	 1.23007	 6.71367	 13.9014	 35.7858	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5400	 12.4372	 51.6716	 11.0735	 3988.90	 5281.33	 1775.66	 4314.26	 3052.92	 11795.2	 9334.99	 1283.12	 55849.5	 8617.24	 12369.6
     677	 14.2547	 .006238	 .003138	 2.99394	 25.4502	 .024161	 .002364	 .001530	 .043493	 .089166	 57.1311	 19.1349	 .014281	 .004047	 7.99136	 29.5641	 .046283	 .002598	 .003801	 .114200	 .250201	 43.6888	 40.9364	 .023821	 .007647	 10.2809	 49.0262	 .064760	 .003502	 .005556	 .147459	 .318388	 .000008	 100.815	 .024814	 .043835	 .026585	 .037849	 .009563	 .007773	 .016093	 .010526	 .024856	 .036088	 .326800	 148.954	 310.802	 1.11349	 .229269	 8.89842	 294.326	 131.177	 11.6089	 7.76488	 .899886	 .000221	 .000157	 .134826	 .793495	 .003178	 .000280	 .000052	 .001927	 .002816	 4838.81	 3.67361	 45.7518	 420.221	 9380.54	 85.9745	 11.6088	 148.940	 46.2415	 92.0975	 86.1701	 3.28176	 45.0732	 8.62074	 20.7927	 56.3073	 11.2492	 146.043	 29.6350	 57.2638	 4752.64	 .391854	 .678631	 411.600	 9359.74	 29.6672	 .359505	 2.89771	 16.6065	 34.8336	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5200	 12.4325	 51.6485	 11.0735	 4012.48	 5281.38	 1775.62	 4314.30	 3052.83	 11795.6	 9334.95	 1282.79	 55849.7	 8617.42	 12369.4
     678	 .000000	 .026402	 24.6573	 3.95328	 11.3331	 .000285	 .000000	 2.95751	 .048847	 .106379	 56.9169	 .000000	 .056302	 29.6186	 9.82881	 12.2627	 .000509	 .000000	 6.84605	 .119469	 .278043	 40.5420	 .000000	 .093914	 55.9637	 12.6447	 20.3353	 .000712	 .000000	 10.0060	 .154263	 .353817	 .000000	 99.5524	 .028299	 .043430	 .028475	 .039554	 .012064	 .007564	 .018218	 .010720	 .024681	 .036802	 -83.280	 40.3152	 .299202	 .993433	 .365779	 701.272	 -582.49	 .311378	 11.0630	 7.16601	 -.00067	 .000911	 1.29861	 .168815	 .315581	 .000036	 -.00015	 .095888	 .002064	 .003190	 86.2120	 5.14558	 5668.42	 525.098	 3752.99	 57.2436	 12.1045	 5514.77	 48.4207	 101.309	 89.7380	 3.52839	 65.7818	 9.75206	 30.4094	 56.9064	 12.2922	 159.439	 30.6297	 61.8499	 -3.5259	 1.61719	 5602.64	 515.346	 3722.58	 .337273	 -.18772	 5355.33	 17.7910	 39.4593	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5075	 12.4469	 51.9821	 11.0735	 4346.39	 5281.44	 1775.58	 4314.35	 3052.73	 11796.0	 9334.90	 1282.47	 55849.8	 8617.59	 12369.2
     679	 .022132	 .027310	 24.7171	 3.89527	 11.2729	 .000814	 .003763	 2.96538	 .037548	 .113406	 56.9444	 .027582	 .058046	 29.5927	 9.65277	 12.1576	 .001447	 .003839	 6.84171	 .091533	 .295436	 40.4283	 .059007	 .096824	 55.9149	 12.4183	 20.1609	 .002025	 .005175	 9.99967	 .118191	 .375950	 .000004	 99.1509	 .027848	 .044355	 .028483	 .041229	 .011905	 .007381	 .017845	 .010696	 .025888	 .036584	 48.4280	 39.8957	 .299224	 1.00462	 .367192	 241.510	 221.385	 .311581	 14.6191	 6.76518	 .001161	 .000939	 1.29885	 .165766	 .313152	 .000103	 .000383	 .095765	 .001582	 .003389	 93.0041	 5.34318	 5669.69	 516.612	 3723.70	 55.1032	 12.3042	 5506.90	 47.3073	 103.006	 86.8724	 3.67649	 65.9414	 10.5882	 29.6600	 54.1450	 11.8130	 158.460	 33.6782	 61.0838	 6.13163	 1.66669	 5603.75	 506.024	 3694.04	 .958199	 .491133	 5348.44	 13.6291	 41.9225	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 12.4107	 51.9565	 11.0735	 4390.73	 5281.50	 1775.55	 4314.39	 3052.64	 11796.3	 9334.86	 1282.15	 55849.9	 8617.77	 12369.1
     680	 .028121	 .020809	 24.6625	 3.96929	 11.2870	 .002906	 .000000	 2.95321	 .042936	 .104826	 56.9284	 .035163	 .044375	 29.6254	 9.86883	 12.2131	 .005185	 .000000	 6.83623	 .105014	 .273990	 40.5510	 .075225	 .074020	 55.9766	 12.6962	 20.2530	 .007254	 .000000	 9.99165	 .135599	 .348659	  .00000	 99.5583	 .027122	 .043747	 .027784	 .039369	 .011420	 .007404	 .016804	 .011023	 .024450	 .037737	 37.2128	 50.4414	 .298985	 .991345	 .366293	 68.3748	 -515.96	 .312136	 12.3208	 7.40009	 .001480	 .000718	 1.29941	 .169502	 .314260	 .000368	 -.00015	 .095765	 .001815	 .003144	 90.2582	 4.85298	 5668.89	 527.069	 3734.46	 57.9469	 10.2453	 5517.04	 45.6894	 103.889	 82.4394	 3.57845	 62.6588	 9.65695	 27.2363	 54.5130	 10.4404	 168.575	 30.0504	 65.0062	 7.81873	 1.27453	 5606.23	 517.412	 3707.22	 3.43390	 -.19517	 5348.47	 15.6390	 38.8827	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 20.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	 10.0000	1.57E-06	1.42E-06	1.57E-06	1.42E-06	1.49E-06	1.66E-06	1.49E-06	1.66E-06	1.48E-06	1.48E-06	 25.5000	 12.4253	 52.0145	 11.0735	 4450.54	 5281.56	 1775.51	 4314.43	 3052.54	 11796.7	 9334.82	 1281.83	 55850.1	 8617.94	 12368.9
"Un   38  CK-7_D6a_(AOI_8) (TKCS): "	 40	 15	 25	 10
